# url=https://m.place.naver.com/hospital/1071777550/review/visitor, place_name=서울바로본치과의원 성남
created,visited,visit_count,author_nickname,body,id,author_id,rating
25.1.7.화,25.1.7.화,1,os****,처음왔는데 넘친절하시고  미드이가서 치료받기로했습니다 원장선생님도  친절하시고 실장님도 친절하시고 친구들한태도 소개하겠습니다 우리아들도 오늘4시30분에 예약했습니다,677c9dea0e913e71ff46de32,cnHEs,
25.1.7.화,25.1.7.화,1,머쨍이사업가,선생님들도 너무 친절하고 병원도 깔끔하고 좋습니다 강추합니다!,677cefcb1adabcbef70f3bd8,KHXM,
25.1.6.월,25.1.6.월,2,aaa100494,원장님 정말 친절하시고 직원 분들도 세세하게 설명 잘 해주세요!! 앞으로 여기만 다닐 것 같습니당,677b35dec4f965ac08223d25,vZTU,
25.1.6.월,25.1.6.월,1,삐릿7585,지인추천으로 방문 후 결제하고 시술했습니다. 아직 남은 시술이 많지만 걱정없어요^^ 의료진 모두 친절하시고 병원 내부도 깔끔하고 좋습니다.,677b75dd740dd6ff4ada6176,55zPV,
25.1.6.월,25.1.6.월,1,pat****,선생님이 친절하십니다,677b6f53468a9f77955f5b6e,e6WCs,
25.1.3.금,25.1.3.금,1,yun****,원장님도 친절하시고 안아프게 빨리 해주세요,67775292014f7ae230fa209b,1yLZd,
25.1.9.목,25.1.3.금,4,귀여운아들래미들,"원장님, 간호사분들 너무친절하시고, 좋아요^^
이곳에서 지속적인 치료 받으려고 합니다.",677f317591e11ca4884b7840,3qML9,
25.1.3.금,25.1.3.금,2,wjd****,"어제 사랑니 발치후 소독하러 왔는데
의사 선생님이 너무 친철하셔서 너무 좋습니당 ㅎㅎㅎㅎ",6777316c36793bb5f02738d2,bvbYV,
25.1.2.목,25.1.2.목,1,wjd****,"ㅋㅋ 살면서 처음 사랑니 발치했는데
너무 안아프고 개운합니당 ㅎㅎㅎㅎ",6775fe76dbcec2bcdaf35ea0,bvbYV,
25.1.2.목,25.1.2.목,1,naj****,친절하고 과잉진료 없습니다!,6775eaa08d0c2ab921e76947,7QFwP,
25.1.2.목,25.1.2.목,2,고요한밤2,"신경선이랑 맞닿아 있어서 동네 치과 2군데가 대학병원 가라고 하셨는데 여기는 그런 말 없이 바로 안 아프게 잘 빼주셨어요!!
생긴지 얼마 안되서 깔끔하고 제일 말썽인 사랑니를 이렇게 빨리 뺄 줄 알았으면!! 골치 덩어리 사랑니 진짜 5분만에 온전하게 빼주셨는데 ㅎㅎ역시 잘하셔요",677649169c64ac9da0408415,42h23,
24.12.31.화,24.12.31.화,1,버거꾼,과잉진료 없이 너무 잘 봐주셨어요 감사합니다!,67734939eb272a68a26ff77e,de41x,
24.12.31.화,24.12.31.화,2,쭈절쭈절,"모든 직원 분들이 너무 친절하시구 원장님두 너무 친절하세욤 🤩 

저는 항상 치과 갈 때마다 너무너무 무서워서 겁이 많았는데 하나두 안아프게 마취도 잘 해주셨어요 🥹

앗 저는 가족 추천으로 방문하게 됐는데요  ⸝⸝>  ̫ <⸝⸝
온 가족이 다 올 정도로 너무너무 조은 치과입니다 👍🏻 

과잉진료도 없구 지금껏 다넜던 치과 싱각했을땐 가격도 합리적인 것 같아요! 

앞으루 서울 바로본 치과로 정착입니다 ´͈ ᵕ `͈ ♡°◌̊",67734800ab484b815d1c8bec,3FVMG,
24.12.31.화,24.12.31.화,1,Scheisse1egal,시린거 엄청 무서워하는데 안아프게 빨리 치료해주셔서 감동의눈물콸콸콸... 다음에 충치치료하러 갈때 무조건 여기임요...,677349737a87ffb519852f13,9pBW3,
24.12.30.월,24.12.30.월,1,hahaheh,스케일링 진료 받으러 갔다가 충치 치료까지 예약했습니다. 설명도 쉽게 해주시고 친절하십니다!,677284c91f1a924bdc685ecc,5ub5i,
24.12.30.월,24.12.30.월,2,ktl9218,친절하셔서 좋았습니다^^,6772373ff657cbb9fdf7408a,6bZ7q,
24.12.30.월,24.12.30.월,1,kaktoma,"처음 집근처 임플란트 목적으로 알아보던중에 알게되어 꾸준하게 방문하여 진료받고있는데, 항상 따듯하게 선생님들께서 안내해주시고, 진료해주셔서 감사하게 진료받았습니다. 항상 감사합니다.",677267a25c4ac5981fd974ce,6zSPR,
24.12.30.월,24.12.30.월,1,rkdtjs9142,상담 및 진료도 친절하게 잘해주시고 설명도 자세하게해주셔서 좋아요!,67724dee6cc036a48ea4bd34,1twJM,
24.12.28.토,24.12.28.토,1,이형조57,,676f7458505055f79c8a00f6,2Im94,
24.12.27.금,24.12.27.금,1,777777797,스케일링 잘받았습니다~감사합니다,676e60f752722f554b4b613d,5rxu4,
24.12.27.금,24.12.27.금,2,꼬꼬2220,,676e01ed463289eac539fee0,5TtG3,
24.12.26.목,24.12.26.목,1,띠로롱1685,"치아 검진과 스케일링 하려고 방문 했습니당
사진도 꼼꼼히 찍어서 보여주시면서 자세히 설명해주셔서 좋았습니당
스케일링도 꼼꼼하게 해주시고 양치 방법도 설명해주셨습니당 
꼼꼼히 봐주셔서 다음 검진 때 또 방문할 예정입니다",676d1180573f78c0efc889e4,5nyMX,
24.12.26.목,24.12.26.목,1,맛있으면짖는개1994,"선생님들 친절하시고 치료도 너무 잘 해주세요!!
깨끗해요! 감사합니다😀😀",676d24558f979f878f48439c,2kC0g,
24.12.23.월,24.12.23.월,2,쿠쿠쿠쿠s,"두번째 방문이에요~ 잇몸이 많이 헐어있고, 피가나서 치료 받고있어요! 알려주신 양치법대로 이닦고 치약도 시린이치약으로 바꿨더니 잇몸 붓는게 훨씬 덜하고 안아파서 좋아요! 친절하고 꼼꼼한 진료로 믿음이갑니당~",6769606643ea1e547684a0e2,casQu,
24.12.18.수,24.12.18.수,2,bro****,"믿고 꾸준히 다녀도 될 것 같아요
만족 🫡",67626553f7a6db7d4b399b19,54wbA,
24.12.18.수,24.12.18.수,1,nam****,"사랑니 뽑은줄도 몰랏어요
하나도 안아프게 해주시고 친절합니다
제가 다녀본 치과중에 최고 입니다!",6762648e69537e1941135207,asmVR,
24.12.16.월,24.12.16.월,1,쿠쿠쿠쿠s,"신랑이 먼저 가보고 넘 추천해서 저도 왔어요!! 진짜 꼼꼼하고 친절하세요~ 과잉진료 없으시고 사진까지 꼼꼼히 찍어서 설명주시니 더 믿음이 갑니다!! 스케일링 했고, 잇몸이 좀 약한편이라 추가 진료 받았어요~ 이에서 자주 피가나서 걱정이었는데 칫솔, 치약, 이닦는법까지 꼼꼼히 알려주셨구요! 진료나 설명도 자세히 해주셨습니다!",675fc23344c5fafc581249b9,casQu,
24.12.16.월,24.12.16.월,2,as****,병원이 굉장히 깔끔하고 진료도 잘 봐주셔서 치료 잘 받았습니다 🤗,675ff271d61b14bfe74f5249,7krXd,
24.12.16.월,24.12.16.월,1,조덕출,의료진분들 모두 친절하시고 설명도 자세히 해주십니다 과잉진료 없고 필요한 부분만 빠르게 치료해주셔서 좋습니다:),675fc0162a228b8f829ef41a,78ogd,
24.12.14.토,24.12.14.토,2,asy****,"올해 가기전에 스켈링 받아야해서 급히 예약하고 스켈링 받았어요
원장님 간호사분 모두 친절하시고 안아프게 잘 해주셨어요",675d10a2fb647131dc021916,3WMNK,
24.12.21.토,24.12.14.토,1,뚜뚜3551,굿,67663a6f0e46531f6a305beb,15Pro,
24.12.10.화,24.12.10.화,2,twi****,전부 친절하시고 치료도 잘 해주셔서 좋아요,6757f915fb0567bff3f77cb9,9eiRm,
24.12.9.월,24.12.9.월,1,lye****,"그동안 다녔던 치과 중 최고 입니다.
친절은 기본
꼼꼼하게 진료해 주시고
친절한 설명까지
굿 입니다",67563d5159e45bda500d1b6d,PE2N,
24.12.9.월,24.12.9.월,2,h wan,사랑니 발치후 1주일뒤 절개부위 소독및 실밥제거 하러왔습니다. 당분간은 올일이없겠지만 그동안 친절하게 응대해주신 선생님들 및 원장님께 깊은 감사드립니다🥰,6756c76c461f10ff931bbe72,40MWf,
24.12.7.토,24.12.7.토,4,ndk****,"벌써 4번째 방문입니다. 
사랑니 2번째 발치완료하였네요. 
항상 친절한 원장님 과잉진료없어 믿게됩니다.
문제가있어보이는곳을 사전에 명확히 인지시켜주시고
언제쯤 문제가 생길수있다라고 알려주어 대비할수있어 좋은것같습니다. 

P.S 스케일링도 안아프게 너무 잘하세요

번창하세요",6753b16b6dbb4c050e2100dc,3RCPv,
24.12.6.금,24.12.6.금,3,min****,친절하게 대응해주셔서 진료를 잘받았습니다,675256abb299e7cb785c9039,vzKm,
24.12.6.금,24.12.6.금,1,정연택41,"집에서 가까운 치과를 찾던 중 우연히 바로본치과를 알게되어 사랑니 발치와 크라운 치료를 하게 되었습니다!
상담해주시는 실장님과 진료를 봐주시는 원장님과 더불어 모든 직원분들이 친절하셨고 과잉 진료 없이 구체적으로 설명해주시고 환자의 입장에서 아프지 않게 치료해주시는 모습이 너무 감사했습니다!!",6752b263f0b2bf0ba0e6f1bf,s0s0,
24.12.5.목,24.12.5.목,4,i 아이,"항상 꼼꼼하게 진료 봐주셔서 맘 편하게 오고 있습니다 ㅎㅎ
원래 스케일링 하고 나서도 피가 살짝 나는 잇몸인데 여기서는 그런 거 없어서 좋았어요
감사합니당!",67516b3dc5f48ae134038fb9,56852,
24.12.2.월,24.12.2.월,1,h wan,"사랑니뺄때… 좀떨리고 긴장되고 그러잖아요..
근대 걱정한게 무색하게 20초도안되서 빼주셔서… 진짜 뺀게 맞나싶어 얼떨떨했네요 다들 너무친절하게 진료봐주셔서 감사합니다~",674d6bf150959c96bf143072,40MWf,
24.11.30.토,24.11.30.토,3,ndk****,의사선생님뿐아니라 프론트데스크부터 모든분이 친절하게대해주십니다. 금광동으로 이사오고 줄곧 이 치과를 이용하고 무엇보다 과잉진료가없어 믿음이갑니다. 벌써 사랑니만 2개째뽑았네요 ㅎㅎ 치료 잘해주셔 감사합니다.,674a6e00378b0af6458eac5b,3RCPv,
24.11.29.금,24.11.29.금,2,tjrwls0901,아랫니가 시리고 잇몸에서 피가나서 말씀 드렸더니 바로 해결해주셨어요. 일주일이 지나니 거의 시리지 않게되었습니다! 감사해요!!,67490fab7bf119f3ddff9ea4,1soKo,
24.11.29.금,24.11.29.금,1,룰루랄라2432,"병원 깔끔하고 의사 간호사 모두 친절하세요.
설명을 잘해주시고 치료도 잘받고 갑니다.",67498e487b4561dc15315e36,111UQ,
24.11.29.금,24.11.29.금,1,미미당,"첫 방문인데 너무 친절하고 관리법도 잘 알려주셨어요! 
병원 내부도 깨끗하고 좋아요👍🏼",67498400f6402818e57293ff,4GRrn,
24.11.28.목,24.11.28.목,4,전우형8,늘 친절하시고 아프지않게 꼼꼼하게 진료해주시는 원장님과 선생님들! 항상 감사합니다~^^ 믿고 방문합니다 😀,674850f95140662fc0aea0e9,2P15L,
24.11.25.월,24.11.25.월,1,jee****,가족이 다니는 병원이라 믿고 다녀요 오늘 치료도 감사합니다,6743e88d2b8eefef48305afa,dmRst,
24.11.25.월,24.11.25.월,3,줌마쏭11,스케일링 했는데 아프지않고 잘해주셨고 아주개운해서 좋습니다 잘치료해주서 감사합니다,6743de9b645db6a606a61e9d,1e1RJ,
24.11.23.토,24.11.23.토,2,k2614,"스케일링이랑 잇몸 치료받았습니다.
꼼꼼히 진료해주시고 치료과정 설명도 잘 해주십니다. 간호사 분들도 친절하시고 하나도 안 아프게 진료 잘 받았습니다^^",6741471be75957a21b171e14,4AAo2,
24.11.23.토,24.11.23.토,1,뽀롱뽀롱120,"오래전부터 앓았던 충치 이곳에 와서 치료 했습니다 신경치료까지 하지 않을까 걱정되었는데 치료를
잘 해주셔서 이제는 고민이 싹 사라졌습니다 의사선생님부터 모든 직원분들 친절하시고 깨끗하고 굿 입니다",67412bf85b4bdb17f5167cf6,oJvl,
24.11.23.토,24.11.23.토,2,집에가고싶다88,설명과 치료 꼼꼼하게 잘 챙겨줘서 아주 좋아요,67415864396b100dba429554,3QKts,
24.11.22.금,24.11.22.금,1,임금3442,좋아요👍,673ffa1b5cf8e07db21221e9,afTjH,
24.11.21.목,24.11.21.목,3,전우형8,"하나도 아프지도 않고 친절하고 늘 꼼꼼하게 치료해주시는 원장님과 간호사 직원분들 늘 감사합니다^^
오늘도 감사히 잘 치료받고 갑니다!",673f0db6205fb74ab70f8d13,2P15L,
24.11.21.목,24.11.21.목,3,i 아이,"대기도 거의 없고 예약 변경도 친절하게 도와주셔서 감사했습니다ㅜㅜ 원래는 다니던 치과가 따로 있었고 여기는 턱디스크 물치로만 방문했었는데, 스케일링도 이번에는 여기서 받아보려고 예약 잡고 왔는데 꼼꼼히 해주시는 게 느껴져서 좋았어요
끝나고 잇몸 마사지도 해주셔서 신기했습니다 ㅎㅎ
항상 감사해용",673ef75b9e5ce192acd23ddb,56852,
24.11.20.수,24.11.20.수,1,위풍당당쑥꼬미24,항상 친절하고 꼼꼼하게 봐주시네요. ^^,673d7ca766946f36701d0ade,4z0Yg,
24.11.19.화,24.11.19.화,1,cry****,"저희 어머니 임플란트로 방문했어요!
집 근처보다는 서울에 잘 하는 곳에서 해드리려고 여러 치과 둘러봤는데 여기만큼 과잉진료 안 하는 곳 찾기가 힘들더라고요ㅠㅠ 딱 필요한 치료만 할 수 있도록 상담 해주셔서 나중에 저 치아에 문제 생겼을 때도 여기 방문하려고요ㅎㅎ 너무 많은 치료 권하는 곳 가지 말고 여기 추천드려요!! 너무 만족👍🏻",673be5569cfd8002439dee91,coPHi,
24.11.24.일,24.11.18.월,4,nny****,이번에 저희 엄마가 여기서 잇몸치료 했는데 마음에 들어 하셨어요ㅎ 시설도 쾌적하고 상담도 친절하셔서 저랑 엄마랑은 앞으로도 이 치과만 다닐 것 같네요👍👍,6741f1a083ba33a4c9e2bcbc,eveti,
24.11.18.월,24.11.18.월,2,줌마쏭11,"치아치료 잘마무리했구 오래걸리지않아서 더좋았어요
원장님과간호사선생님도 칭찬도 아끼지않으시니까
더 좋은 바로본치과입니다!강추♡",673ab3449961dc3c722336f8,1e1RJ,
24.11.22.금,24.11.18.월,1,집에가고싶다88,"원장님. 간호사 모든 분들이 친절하게 대해주시고, 세심하게 신경 써주셔서 치료를 잘 받고 갑니다. 
위치도 가깝고 시설도 깨끗해서 만족해요.",674097983342ac57bc786e8a,3QKts,
24.11.15.금,24.11.15.금,1,창영창,"스케일링 예약으루 첫 방문 했는데 
하나도 안 아프게 잘 해주셨습니다~!
앞으로는 여기 계속 다닐꺼같아요
친절하시고 진료도 잘봐주세요
추천드립니다😄",6736f0a032b8d5c73aff28de,5VNzA,
24.11.15.금,24.11.15.금,3,로줄,"항상 친절하시고
젤 중요한 진료도 빠르고 정확하세요
아픈곳도 콕 찝어주세요^^",6736c592dd4983f2ab68e6b4,2Wyiv,
24.11.28.목,24.11.13.수,1,gus****,오픈할때부터 가던 곳인데 원장님이 엄청 꼼꼼하신 성격이셔서 그런지 진료도 꼼꼼히 잘봐주시는데 설명도 잘해주시고 아픈곳도 잘봐주세여! 다른 치과에비해 마취도 안아프게 잘 놔주셔서 좋아여ㅠㅠ,67482f38e21640c021814d9f,1FMAI,
24.11.12.화,24.11.12.화,1,ghk****,"어렸을때 치료한게 떨어져서 시렸는데
바로 다시 치료했어요!
양치힐때도 물마실때도 시렸는데 진짜 감쪽같이 치료해주셨습니다👍🏻👍🏻
치료 받는 내내 나긋나긋 설명해주셔서 너무 맘 편하게 진료 잘 받았습니다😄
엄청 빨리 끝났어요!!",6733219d282e0bb3ba0f3bec,2duEp,
24.11.12.화,24.11.12.화,1,aud****,"지인추천으로 거리가 좀 있는데 방문 했는데 원장님 그리고 직원분들도 엄청 친절하세요!!
과잉진료 없고 필요한 부분만 쏙쏙 말씀해주셔서 부담스럽지 않아요(๑･̑◡･̑๑) 그리고 치료 후 전화 주셔서 불편한건 없는지 물어봐주시고 사후관리도 짱이에요👏🏻👏🏻",6732b68b0ed25292ffa4121d,33nYX,
24.11.21.목,24.11.11.월,2,cha****,"불편한점 바로 알아차리시고 진료해주세요
설명도 차근차근 잘해주셔서 너무 좋습니다",673e840e56d447df157d5b3d,6bHrD,
24.11.13.수,24.11.11.월,3,nny****,사랑니 뽑고 임플란트 했는데 안아프게 잘해주셨어요~^^,67342ec3e67909329fa364a5,eveti,
24.11.18.월,24.11.11.월,1,츄러스마싯어,항상 다니는 곳입니당 ㅎㅎ 선생님들 너무 친절하시구 ㅠㅠ 대기도 별로 없어서 좋아요!!!,673a1d80ec84c84315a77292,aBH0s,
24.11.11.월,24.11.11.월,1,wj****,잘 봐주시고 친절 합니다,67316b97d8e67159f9ca4a94,5iSCa,
24.11.11.월,24.11.11.월,4,now****,"예약 후 방문해서 얼마대기 없이 바로 진료 가능하네요
치료도 꼼꼼히 봐주셔서 좋아요~",673208ce4aa04c18962f4af5,3mbNH,
24.11.11.월,24.11.11.월,1,줌마쏭11,원장님도 친절하시고 간호사님도 친절해요 두번째방문인데 아주맘에들고 제가 치과트라우마있는데 잘치료했습니다 감사합니다,6731adfb6a6bb528c37615e8,1e1RJ,
24.11.9.토,24.11.9.토,2,로줄,이사하고서 주욱 이용하고 있습니다 과잉진료없이 필요한 진료만 받으니 정말 좋아요^^,672ed9d8350a71c0dca171db,2Wyiv,
24.11.9.토,24.11.9.토,2,space567,선생님과 직원들 모두 친절하시고 자세히 설명해주셔서 너무 좋아요. 겁이 많은데 아프지 않게 잘 치료해주셔서 기분 좋게 치료 받고 있습니다.,672ec8912aa6f3dad756ed11,1FcoY,
24.11.9.토,24.11.9.토,1,박준서28,"깨끗하고 대기도 오래 안걸렸어요
다 친절하시고 좋아요",672ec27555b1703f104ba02e,asjst,
24.11.8.금,24.11.8.금,2,Doskh,사랑니 빼고 2주만에 실밥 뺐는뎅…친절하게 해주셔서 감사합니다👍,672dd759af049359588f26d1,3z4vt,
24.11.8.금,24.11.8.금,8,뮤즈2281,"항상 친절하게 진료해 주셔서 감사합니다.
편안한 분위기의 치과입니다.",672dd44279ef6dcc4b3695b9,4kSEk,
24.11.8.금,24.11.8.금,1,정지윤3885,좋아요,672dcf135896305c2f358da8,6fV2j,
24.11.11.월,24.11.7.목,1,랑하이랑,"구강검진 하러 왔는데
진료도 잘 봐주시고 병원 깔끔하네용
앞으로 여기서 진료 보려구요 좋아용",67318180f4155cdad2d691ad,2coFs6,
24.11.7.목,24.11.7.목,2,i 아이,"턱디스크 치료로 인해서 2월부터 꾸준히 방문하고 있어요
전체적으로 넓고 깨끗한 환경이라 방문할 때마다 쾌적한 느낌이 들고 모든 분들이 다 친절하셔서 기분이 좋아요
과잉 진료를 안해주셔서 편하게 상담받기도 좋고 치료 꼼꼼히 해주셔서 너무 만족스럽니다
계속 방문할게요🫶",672c82ae6b664a7e16422fb9,56852,
24.11.11.월,24.11.7.목,1,따미에유,"데스크 계신 분들도 친절하시고
스케일링 해주시는 분도 안 시리게 신경써서 잘 해주세요 ㅎㅎ 원장님도 나긋나긋하게 진료 잘 봐주시고 치료할게 좀 있어서 다음 일정 잡고 왔습니다~~",67317fc610a6215105e7b60d,2cF7Im,
24.11.7.목,24.11.7.목,3,사막여우0604,"정기검진차 내원하여 진료 받앗습니다.
모두 친절하고 좋습니다.",672c985084db33629c50541c,1VqBK,
24.11.7.목,24.11.7.목,1,qnq****,"7살 아이 유치가 흔들려서 방문했습니다
선생님분들이 무척 친절하시고 아주 편안한 분위기에서 발치까지 친절하게 진행해주셨어요ㅎㅎ
앞으로 계속 다닐 수 있을 것 같습니다ㅎㅎ",672c87d54d111f317370fdc3,5LdmT,
24.11.10.일,24.11.6.수,2,nny****,상냥하게 대해주시고 진료를 세심하게 봐주세요. 스케일링도 아프지 않게 잘해주셔서 좋았어요ㅎ,673039b87a0f59ccd7f684bf,eveti,
24.11.6.수,24.11.6.수,1,0e_****,처음엔 너무 무서웠는데 다들 친절하시고 신경써주셔서 진료해주신 덕분에 치과가 덜 무서워진 것 같아요!!!! 감사합니다 😍😍😍,672b1794b25368e502bba1b6,2cJMKc,
24.11.6.수,24.11.5.화,1,IVOV,"어금니 충치 치료 받으러 왔는데
마취도 안아프게 잘 해주시고 금방 끝나 좋았어요!!
한번에 치료되는게 아니라 몇번 더 와야되지만 만족합니다 ㅎㅎ",672b02cfea3bf14698a10ae3,2cbf1I,
24.11.6.수,24.11.5.화,1,Joynp,"구강검진할겸 스케일링할겸 방문했어요
스케일링 꼼꼼하게 잘해주시고 진료도 어금니 안쪽까지 자세히 봐주십니다 딱히 치료할건 없다하셨는데 진료 잘 봐주셔서 여기로 정기검진하러 다니려구요 감사합니다",672b01ee153852d74a8b6ed2,1g2X1,
24.11.10.일,24.11.4.월,1,nny****,의료진분들이 모두 친절하고 좋았어요. 시설도 깨끗하고 좋아요😚,6730391b1318f255964252ef,eveti,
24.11.21.목,24.11.4.월,1,cha****,"선생님들 모두 친절하시고 과잉진료도 없어요!!
방문후 마음에 들어서 계속 진료중입니다",673e83a914022d19a61e73f5,6bHrD,
24.11.4.월,24.11.4.월,3,now****,"치과 치료때문에 꾸준히 치료중이네요~~
선생님께서 꼼꼼히 진료봐주셔서 좋아요~~",6728cf57a694df512c80a1ef,3mbNH,
24.11.4.월,24.11.4.월,3,꺄6224,원장선생님 너무 친절하게 잘해주세요~~,67289804fb0739536b1e4536,LcQX,
24.11.4.월,24.11.4.월,1,Yuuki53,다들 친절하시고 꼼꼼히 진료해주셔요,67287ebff74eec3ece53b69a,6Cz5A,
24.11.4.월,24.11.4.월,2,치킨은뿌링클,"오랜만에 스케일링만 받아보려고 방문했는데 다들 너무 친절하시고, 꼼꼼하게 안아프게 잘해주셔서 앞니 치간충치, 어금니 치료 전부 여기서 하기로 결정했어요. 이 리뷰 쓰기전에 몇번 더 방문해서 치간충치치료까지는 다 받은 상태였는데 정말 감쪽같이 원장님이 치료해주셔서 너무 만족했고 감사했어요. 금액도 합리적이고, 몇번 와보니 과정과 결과가 너무 만족스러워서 리뷰를 안쓸수가 없어요!! 마취할때, 치료할때 정말 하나도 안아프고 계속 상태 체크해주셔서 치과공포증 여기서 없어졌어요ㅎㅎ 앞으로 제 치과는 여기로 정착하려고 합니다. 치과유목민들 여기로 오세용!!!! 간호사님들, 원장님 다 친절하시고 실력도 쵝오에요!!👍🏻👍🏻",67288b2048779bde80538daa,6mZb4,
24.11.2.토,24.11.2.토,1,asy****,아이 치료 때문에 처음 방문했는데 원장님 친절하게 설명을 잘해주셔서 아이가 편하게 진료받았어요^^,6725aba1b256ceb02cb20743,3WMNK,
24.11.4.월,24.11.2.토,2,나나9143,스케일링받고  현재는  어금니 치료중인데  모든분이 친절하시고 설명도 잘해주시네요. 추천할만한 곳입니다,67283129ac65158a0cf923f3,1a4Ap,
24.11.4.월,24.11.2.토,2,now****,"갑자기 치아가 안좋아서 방문하게됐는데,
친절히 진료상담도 해주시고 진료가 만족스러워요~
꾸준히 치료 받아야 하는데 좋은 것 같아요~",6728cfebe1fce257536bfbfb,3mbNH,
24.10.31.목,24.10.31.목,2,wnd****,"병원이 너무 깔끔하고 원장님은 물론이고 계신 모든 분들이 너무 친절하세요!
깔끔한거 친절한것도 너무 중요하지만 일단 치료가 너무 좋아요!
설명도 너무 잘해주시고 무엇보다 안아픕니다....
물론 마취는 조금 아플수있지만 조금 불편한 정도~
신경치료 중인데 올때마다 치과의 부담감 많이 떨치고 와요 !",6723492b57ae5a466714fa6e,1VdA8,
24.10.29.화,24.10.29.화,1,Free Workers,"스케일링 치료 받았는데 시설도 좋고 접수해주시는 분부터 스케일링 치료해주시는 분, 의사 선생님까지 모두 친절하고 꼼꼼히 잘 치료해주셔서 굉장히 좋았습니다.",672061c60e31f4c445f09107,3Av9k,
24.10.24.목,24.10.24.목,1,Doskh,"당일 바로 발치해서 너무 좋아요
긴장되지않게 잘해주셔서 덕분에 잘 발치 한거같아요!
만족합니다👍",671a249c35038bd5b4425420,3z4vt,
24.10.27.일,24.10.24.목,9,she****,감사,671e138a439ff758458f282f,cVvqA,
24.10.23.수,24.10.23.수,3,5691kk,"작년에 바로본에서 잇몸치료랑 충치치료만 받다가
 20년간 고민하던 앞니도 바로본치과에서 치료했어요
매번 아프지 않게 신경써주시고 꼼꼼하세요. 그래서 바로본 원장님과 치위생사분들에게 믿음이 갔어요.
가족이랑 주위 친구들도 진작에 치료하지 그랬냐고...

바로본치과 너무 고맙습닏 ㅏ",671857a727a23a7ede81838e,2bYVRY,
24.10.21.월,24.10.21.월,1,kby****,"오늘 스켈링 치료와함께 사랑니 치료까지했어요.
의사선생님과간호사선생님께서 아프지않게 해주셔서 정말 큰 부담없이 치료했네요",671600e8e1158506d0a4d934,e4GIp,
24.11.21.목,24.10.16.수,1,eog****,"앞에 계신 직원분들 엄청 친절하세요,, 원장님도 꼼꼼하시고 궁금한 점들이 있어서 물어봤는데 답변도 잘해주셨어요!",673ea3612e65f9eedbf02f98,esXeB,
24.10.19.토,24.10.12.토,3,comeme26,정기검진 받으러 왔어요. 작년부터 꾸준히 관리 해주셔서 감사합니다! 아파트 지인분들 모두 바로본치과에 다니세요!,671309426a0c66f0294af2dc,42csY,
24.11.4.월,24.10.10.목,1,zoo****,"원장님은 물론이고 앞에 계신 직원분들까지 엄청 친절하시고 잘 대해주셔요. 
여기 치과가 친절하다고 들었는데 가보니 정말 기분이 좋네용^^",672883416e5bde7a5cd57ae9,2bvdBw,
24.11.6.수,24.10.10.목,1,i6m5di,마취해야해서 엄청 무서웠는데 하나도 안아팠고! 치료도 굉장히 빨리 끝났어요!!,672ad20e4274ab9654699ed8,aM4PY,
24.11.21.목,24.10.9.수,1,idl****,충치치료 해야해서 방문했는데 마취를 안아프게 잘 해주셨어요ㅠㅠ 마취주사 넘 무서운데 감사합니다!!ㅎㅎ,673ea070d5335e95d3e59302,2bVASS,
24.11.4.월,24.10.8.화,1,str****,"원장님 엄청 친절 그자체!입니다. 설명도 구체적으로 잘해주시고, 엄청 꼼꼼하신 성격이신거 같았어요. 
다음 치료 때 뵙겠습니다^^",67287ffec05ccede77f3fb83,2carRW,
24.11.4.월,24.10.4.금,1,rub****,충치치료 받았는데 치료과정 자세히 설명해주고 친절했어요. 빠르게 치료도 해주셔서 결과도 만족스럽습니다.,672891f6a3926716c8189f1c,2bLoSc,
24.10.2.수,24.10.2.수,1,김지윤19,집이랑 가까워서 급하게 왔는데도 친절하게 잘 해주시고 천천히 기다려주시고 설명도 자세히 해주셔서 너무 편하고 좋았어요,66fcfb0ff8aa8e8570957801,dKjir,
24.10.14.월,24.10.2.수,1,사당동헬창,집앞 새로생긴 치과고 예약하고 방문했습니다. 굉장히 친절히 응대해주셔서 감사했습니다. 치료도 능숙하게 해주셔서 다음번 또 방문 할 것 같습니다. 주변에 치과가 많지만 여기가 제일 나은 것 같습니다.,670ce448003a84a080121396,1ukXX,
24.11.4.월,24.9.30.월,1,dlw****,"치과 내부가 엄청 깔끔하고 시설도 좋았어용,, 
자세하고 이해가 쉽게 설명해주시고, 진료를 잘 봐주셨어요ㅎㅎ 감사합니당",67287d6fc45b27a9ff670d81,2caMfv,
24.11.4.월,24.9.30.월,1,obd****,직원분들께서 응대를 잘해주고 짱 친절하셨어여!! 집에서도 가까워서 앞으로 여기로 다녀보려구용ㅎㅎ,672887c2d6088762dce21c92,e8zEj,
24.11.6.수,24.9.27.금,1,el1****,주기적으로 여기서 스케일링 받으러 와요! 꼼꼼하게 잘해주시고 좋아용~,672b7d7c613abb7067e74d87,e36zJ,
24.10.20.일,24.9.26.목,7,뮤즈2281,친절한 진료 언제나 감사합니다,67150e5fa2eb30a438ffb9d2,4kSEk,
24.11.4.월,24.9.26.목,1,ogg****,"과잉진료 없고, 환자입장에서 진료를 엄청 잘해주셨어요. 요즘 이런치과 찾기 힘든데 좋은치과 찾아서 치료 잘받고 갑니다~!!",6728949bcaa67feed6738d01,eqx2Q,
